#RA       DEC        B-V    n  V-I    n  B-I    n  U-B    n
338.22122 -60.54418  0.780  0  0.759  0  1.538  0  0.390  0
338.22911 -60.55804  0.900  0  1.613  0  2.513  0  0.292 -1
338.19170 -60.56869  0.264  0  0.512  0  0.777  0  0.187  0
338.20835 -60.56254  0.161  0  0.503  0  0.663  0  0.287  0
338.22123 -60.53519  1.393  0  0.833  0  2.226  0  1.217 -1
338.23263 -60.55839  0.669  0  0.400  0  1.069  0  0.465  0
338.21773 -60.55541  0.537  0  0.133  0  0.670  0  0.318  0
338.26851 -60.56916  0.603  0  0.753  0  1.356  0  0.452  0
338.20452 -60.53498  0.178  0  0.193  0  0.371  0  1.219  0
338.22440 -60.53698  0.231  0  0.215  0  0.446  0  0.781  0
338.22829 -60.54141  0.177  0  0.672  0  0.849  0  0.426  0
338.26776 -60.55884  0.928  0  0.599  0  1.528  0  0.988 -1
338.25884 -60.55971  0.694  0  0.601  0  1.296  0  0.426  0
338.20198 -60.54128  0.262  0  0.721  0  0.983  0  1.070  0
338.23278 -60.56427  1.487  0  1.227  0  2.714  0  0.560 -1
338.23238 -60.53710  0.489  0  0.743  0  1.232  0  0.497  0
338.24935 -60.56819  0.315  0  0.772  0  1.086  0  1.398 -1
338.21522 -60.53683  0.191  0  0.584  0  0.775  0  0.433  0
338.22257 -60.55926  0.468  0  1.012  0  1.481  0  0.808 -1
338.21653 -60.52854  0.777  0  0.547  0  1.323  0 -0.110  0
338.21959 -60.53145  0.219  0  0.795  0  1.014  0  0.346  0
338.25363 -60.56589  0.170  0  0.508  0  0.678  0  0.482  0
338.23790 -60.55802  1.004  0  1.621  0  2.625  0  0.030 -1
338.19909 -60.54893  0.074  0  0.598  0  0.673  0  0.049  0
338.26892 -60.55626  1.422  0  0.947  0  2.369  0  0.793 -1
338.21240 -60.55391  0.592  0  0.477  0  1.070  0  0.345  0
338.25314 -60.56173 -0.034  0  0.236  0  0.202  0  0.423  0
338.21171 -60.53328  0.558  0  0.312  0  0.870  0  0.291  0
338.20350 -60.53434  0.327  0  0.737  0  1.065  0  0.106  0
338.22639 -60.55575  0.506  0  0.498  0  1.004  0  0.180  0
338.20980 -60.53366  0.278  0  0.757  0  1.036  0  0.587  0
338.19784 -60.56225  0.967  0  0.961  0  1.928  0  0.523 -1
338.25362 -60.55712  0.120  0  0.699  0  0.818  0  0.314  0
338.24776 -60.55804  0.191  0  0.638  0  0.829  0  0.450  0
338.22500 -60.56153  0.831  0  1.016  0  1.847  0  0.245  0
338.27044 -60.55852  0.211  0  0.110  0  0.320  0  1.989 -1
338.22512 -60.53277  0.153  0  0.494  0  0.647  0  0.530  0
338.19595 -60.55083  0.317  0  0.585  0  0.902  0  0.621  0
338.21323 -60.54277  1.139  0  0.691  0  1.829  0  1.164 -1
338.22610 -60.55558  0.823  0  0.439  0  1.261  0  0.582  0
338.20597 -60.56216  0.898  0  0.788  0  1.686  0  0.442  0
338.21322 -60.55039  0.168  0  0.568  0  0.736  0  1.220  0
338.27040 -60.56900  0.107  0  0.211  0  0.318  0  0.774  0
338.21527 -60.55167  1.402  0  1.743  0  3.145  0 -0.424 -1
338.20359 -60.53174  0.718  0  0.247  0  0.965  0  0.850 -1
338.19915 -60.53877  0.365  0  0.368  0  0.733  0  1.609 -1
338.22238 -60.53370 -1.339 -1  1.698  0  3.037 -1 99.999  9
338.20416 -60.55261  0.875  0  0.404  0  1.279  0  0.497  0
338.26637 -60.55386  0.349  0  0.193  0  0.542  0  1.684 -1
338.27185 -60.55486  0.522  0  0.313  0  0.835  0  0.785  0
338.24766 -60.56558  0.081  0  0.669  0  0.750  0  0.179  0
338.20162 -60.55905  0.330  0  0.513  0  0.843  0  0.107  0
338.19756 -60.56166  0.395  0  0.601  0  0.996  0  0.213  0
338.21108 -60.55780  0.330  0  0.246  0  0.577  0  2.693 -1
338.21903 -60.52980  0.079  0  0.315  0  0.395  0  0.398  0
338.22569 -60.56920  0.370  0  0.201  0  0.572  0  1.670 -1
338.22264 -60.55338  0.764  0  0.270  0  1.034  0  1.305 -1
338.19280 -60.56828  0.603  0  0.741  0  1.344  0  0.122  0
338.24609 -60.57075  0.164  0  0.597  0  0.761  0  0.926  0
338.21613 -60.55266  0.518  0  0.876  0  1.394  0  0.407 -1
338.20526 -60.52917  0.674  0  0.288  0  0.962  0  1.130 -1
338.21021 -60.55394  0.218  0  0.381  0  0.599  0  0.829  0
338.21917 -60.55419  1.634  0  0.923  0  2.557  0  0.176 -1
338.21681 -60.56183  0.906  0  0.234  0  1.140  0  1.120 -1
338.21618 -60.53502  0.711  0  0.271  0  0.982  0  0.992 -1
338.22293 -60.54224  0.112  0  0.535  0  0.647  0  0.407  0
338.22288 -60.53404  0.481  0  0.510  0  0.991  0  1.276 -1
338.26140 -60.56619  0.247  0  0.308  0  0.555  0  0.460 -1
338.27266 -60.56200  0.314  0  0.329  0  0.643  0  0.873 -1
338.22062 -60.53291  0.351  0  0.554  0  0.905  0  0.393  0
338.24980 -60.55220  0.652  0  0.282  0  0.934  0  0.542  0
338.21903 -60.56604  0.309  0  0.481  0  0.790  0  0.229  0
338.25704 -60.55896  0.332  0  0.477  0  0.810  0  1.852 -1
338.26186 -60.56038  0.318  0  0.734  0  1.052  0  0.685 -1
338.21195 -60.52943  0.133  0  0.435  0  0.568  0  0.652  0
338.21093 -60.55809  0.184  0  0.313  0  0.497  0  2.025 -1
338.21379 -60.56712  0.292  0  0.244  0  0.537  0  0.859  0
338.20549 -60.56197  0.617  0  0.710  0  1.328  0  0.065  0
338.22669 -60.53762  0.124  0  0.205  0  0.329  0  0.927  0
338.22596 -60.56405  0.859  0  0.315  0  1.174  0  0.702 -1
338.22454 -60.56723  0.253  0  0.761  0  1.014  0  0.734  0
338.25557 -60.56847  0.394  0  0.948  0  1.342  0  0.502  0
338.25337 -60.56108  0.183  0  0.225  0  0.408  0  1.547 -1
338.22037 -60.55604  0.471  0  0.260  0  0.732  0  1.405 -1
338.19661 -60.55721  0.359  0  0.526  0  0.885  0  0.330  0
338.21705 -60.53851  0.370  0  0.535  0  0.905  0  1.022 -1
338.25002 -60.55944  1.216  0  1.684  0  2.899  0 -0.589 -1
338.21354 -60.53183  0.181  0  0.492  0  0.673  0  0.386  0
338.25355 -60.55400  0.114  0  0.232  0  0.346  0  1.184  0
338.21550 -60.55407  0.033  0  0.303  0  0.336  0  0.689  0
338.24297 -60.56304  0.061  0  0.440  0  0.502  0  0.357  0
338.26826 -60.55687  0.578  0  0.251  0  0.829  0  1.101 -1
338.23263 -60.54239  0.376  0  0.204  0  0.580  0  1.421 -1
338.22431 -60.54879  0.037  0  0.197  0  0.234  0  0.744  0
338.25756 -60.55879  0.405  0  0.437  0  0.842  0  1.473 -1
338.20155 -60.54387  0.872  0  0.354  0  1.226  0  0.679 -1
338.26752 -60.56854  0.056  0  0.602  0  0.658  0  0.431  0
338.23559 -60.56018  0.543  0  0.310  0  0.852  0  0.838  0
338.21870 -60.54389  0.770  0  0.475  0  1.245  0  0.118  0
338.24663 -60.56598  0.674  0  0.838  0  1.512  0 -0.172 -1
338.22928 -60.55707  0.212  0  0.246  0  0.457  0  1.032  0
338.19898 -60.53520  1.021  0  0.756  0  1.777  0  0.132 -1
338.19504 -60.56637  0.128  0  0.529  0  0.657  0  0.036  0
338.21919 -60.53765  0.652  0  0.707  0  1.359  0  0.616 -1
338.25386 -60.55732 -0.055  0  0.467  0  0.412  0  0.357  0
338.21674 -60.54003  0.976  0  0.428  0  1.404  0  0.323 -1
338.26613 -60.57124  0.014  0  0.633  0  0.647  0  0.324  0
338.20443 -60.54019  0.415  0  0.495  0  0.910  0  0.760  0
338.22683 -60.53030  0.473  0  0.675  0  1.148  0  0.606  0
338.20684 -60.55084  0.107  0  0.045  0  0.152  0  1.647 -1
338.20349 -60.53150  0.683  0  0.242  0  0.925  0  2.500 -1
338.20013 -60.55260  0.247  0  0.446  0  0.693  0  0.950 -1
338.24288 -60.55806  0.242  0  0.388  0  0.631  0  1.109 -1
338.20428 -60.56984  0.248  0  0.716  0  0.964  0  0.275  0
338.21683 -60.53166  0.391  0  0.709  0  1.101  0  0.722  0
338.21884 -60.53593  0.635  0  0.564  0  1.199  0  0.135  0
338.26229 -60.55556  0.219  0  0.592  0  0.811  0  0.906 -1
338.22827 -60.53993  0.418  0  0.846  0  1.264  0  0.324  0
338.20357 -60.53046  0.763  0  0.336  0  1.099  0  0.338 -1
338.20384 -60.54319  0.301  0  0.144  0  0.445  0  1.621 -1
338.26375 -60.57059  0.115  0  0.105  0  0.221  0  1.565 -1
338.23256 -60.55342  0.235  0  0.786  0  1.021  0 -0.926  0
338.22896 -60.56024  1.153  0  1.208  0  2.361  0 -1.502 -1
338.26189 -60.55714  0.314  0  0.500  0  0.814  0  0.896  0
338.20911 -60.53469  0.108  0  0.613  0  0.721  0  0.583  0
338.22717 -60.55680  0.724  0  0.460  0  1.184  0  0.358  0
338.22466 -60.56286  0.616  0  0.287  0  0.903  0  0.287  0
338.21119 -60.53630  0.620  0  0.631  0  1.251  0 -0.284  0
338.21758 -60.54368  0.323  0  0.143  0  0.466  0  1.430 -1
338.24002 -60.55508  0.651  0  0.453  0  1.104  0  0.119  0
338.25441 -60.57066  0.013  0  0.737  0  0.750  0  0.841  0
338.21436 -60.55415  0.342  0  0.138  0  0.480  0  1.170 -1
338.27346 -60.55252 -0.005  0  0.407  0  0.402  0  1.141 -1
338.23892 -60.55724  0.462  0  0.270  0  0.732  0  1.089 -1
338.20363 -60.55957  0.119  0  0.237  0  0.356  0  0.540  0
338.25364 -60.55731  0.120  0  0.699  0  0.818  0  0.314  0
338.21353 -60.54806  0.466  0  0.480  0  0.945  0  0.846 -1
338.22498 -60.55913  0.337  0  0.484  0  0.821  0  0.471  0
338.23675 -60.55878 -1.158 -1  1.524  0  2.681 -1 99.999  9
338.22364 -60.56757  0.165  0  0.224  0  0.389  0  1.081  0
338.19825 -60.55069  0.522  0  0.823  0  1.344  0  0.043  0
338.24498 -60.55918  0.058  0  0.144  0  0.202  0  1.000  0
338.19773 -60.54456  0.044  0  0.465  0  0.509  0  0.167  0
338.26618 -60.56556  0.230  0  0.329  0  0.559  0  1.077 -1
338.22106 -60.54206  0.112  0  0.078  0  0.190  0  1.171  0
338.25812 -60.55349  0.310  0  0.987  0  1.296  0  0.510 -1
338.24531 -60.55189  0.580  0  0.487  0  1.067  0 -0.245  0
338.23239 -60.54779  0.529  0  0.216  0  0.745  0  1.045 -1
338.19608 -60.54955  0.084  0  0.216  0  0.299  0  0.537  0
338.22556 -60.54168  0.541  0  0.188  0  0.728  0  0.885 -1
338.26149 -60.55910  0.963  0  0.595  0  1.557  0  0.035 -1
338.22176 -60.55564  0.559  0  0.207  0  0.766  0  2.820 -1
338.23635 -60.56040  0.652  0  0.411  0  1.063  0  0.734  0
338.26232 -60.56622  0.770  0  0.325  0  1.095  0  0.636 -1
338.20730 -60.55126  0.700  0  0.790  0  1.490  0  0.072 -1
338.19726 -60.55073  0.651  0  0.696  0  1.347  0 -0.315  0
338.24837 -60.55714  0.098  0  0.225  0  0.323  0  1.005 -1
338.22349 -60.56528  0.121  0  0.531  0  0.652  0  0.991  0
338.22391 -60.56409 -0.076  0  0.590  0  0.514  0  0.420  0
338.19300 -60.56779  1.628  0  0.820  0  2.449  0 -1.224 -1
338.22634 -60.56457  0.643  0  0.342  0  0.984  0  0.373 -1
338.20120 -60.56805  0.039  0  0.140  0  0.178  0  0.699  0
338.20507 -60.53488  0.677  0  0.637  0  1.314  0  1.107  0
338.24614 -60.56161  0.519  0  0.433  0  0.953  0  0.727 -1
338.20269 -60.54362  0.034  0  0.129  0  0.163  0  1.272  0
338.25341 -60.56827  0.007  0  0.384  0  0.377  0  0.707  0
338.21053 -60.56593  0.855  0  0.574  0  1.428  0  0.021  0
338.20116 -60.53543  0.028  0  0.769  0  0.797  0 -0.036  0
338.19533 -60.56877  0.117  0  0.159  0  0.275  0  0.582  0
338.23360 -60.53119  0.483  0  0.609  0  1.093  0 -0.315  0
338.19516 -60.54704  0.200  0  0.208  0  0.409  0  1.105 -1
338.20227 -60.56117  0.058  0  0.122  0  0.180  0  0.412  0
338.24905 -60.56955  0.041  0  0.078  0  0.119  0  0.245  0
338.20602 -60.56753  0.330  0  0.323  0  0.652  0  1.079 -1
338.21146 -60.55801  0.452 -1  0.404  0  0.856 -1 99.999  9
338.22280 -60.55267  0.619  0  0.224  0  0.843  0  0.725 -1
338.19538 -60.54907  0.092  0  0.234  0  0.326  0  1.352 -1
338.19734 -60.54891  0.163  0  0.410  0  0.573  0  1.072  0
338.26443 -60.55933  0.133  0  0.196  0  0.329  0  1.172 -1
338.22850 -60.54849  0.036  0  0.310  0  0.345  0  0.419  0
338.21856 -60.57016 -0.134  0 -0.012  0 -0.146  0  1.280  0
338.21247 -60.53789  0.567  0  0.513  0  1.080  0  0.428 -1
338.21905 -60.55452  0.488  0  0.166  0  0.654  0  0.115  0
338.22414 -60.54959  0.023  0  0.265  0  0.288  0  0.862  0
338.24420 -60.56294 -0.863 -1  1.553  0  2.416 -1 99.999  9
338.21065 -60.56169  0.656  0  0.580  0  1.235  0  0.043  0
338.22131 -60.55563  0.608  0  0.259  0  0.867  0  0.202 -1
338.21100 -60.53319  0.539  0  0.388  0  0.927  0  0.523  0
338.22617 -60.54934  0.095  0 -0.050  0  0.045  0  1.895  0
338.23095 -60.56882  0.063  0  0.419  0  0.481  0 -0.012  0
338.23289 -60.56549  0.257  0  0.453  0  0.710  0  0.847 -1
338.27248 -60.55958  0.439  0  0.800  0  1.239  0 -0.038 -1
338.24417 -60.55301  0.147  0  0.227  0  0.374  0  0.957  0
338.20613 -60.53392  0.078  0  0.163  0  0.241  0  1.276 -1
338.21386 -60.54744  0.067  0  0.468  0  0.536  0 -0.120  0
338.24736 -60.56338  0.070  0  0.119  0  0.189  0  1.331 -1
338.21033 -60.55496  0.266  0  0.833  0  1.099  0  0.229 -1
338.26678 -60.56692  0.773  0  0.417  0  1.190  0  0.402 -1
338.27090 -60.55449  0.880  0  0.260  0  1.140  0  0.310 -1
338.21646 -60.52895  0.122  0  0.467  0  0.588  0 -0.097  0
338.20659 -60.56084  0.050  0  0.067  0  0.117  0  1.094  0
338.20451 -60.56960  0.076  0  0.030  0  0.107  0  0.727  0
338.21357 -60.53344  0.665  0  0.596  0  1.260  0 -0.414  0
338.20950 -60.55319  0.478  0  0.113  0  0.591  0  0.536 -1
338.20100 -60.53469 -1.714 -1  0.785  0  2.499 -1 99.999  9
338.26254 -60.56491  0.294  0  0.224  0  0.518  0  0.821 -1
338.24759 -60.56530  0.002  0  0.190  0  0.188  0  0.872  0
338.21679 -60.56777  0.329  0  0.879  0  1.208  0  0.309  0
338.22863 -60.56172 -0.080  0 -0.026  0 -0.106  0  1.764 -1
338.21119 -60.55799  0.616  0  0.445  0  1.061  0 -1.041 -1
338.22840 -60.57059  0.529  0  1.240  0  1.769  0 -0.345 -1
338.20140 -60.54251  0.637  0  0.199  0  0.836  0  0.684 -1
338.22728 -60.54479  0.666  0  0.269  0  0.935  0  0.791 -1
338.19869 -60.53242  0.420  0  0.111  0  0.531  0  0.743 -1
338.25874 -60.55813  0.290  0  0.259  0  0.548  0  0.914 -1
338.22440 -60.53168  0.308  0  0.166  0  0.473  0  1.077 -1
338.19488 -60.54796  0.009  0  0.614  0  0.605  0 -0.202 -1
338.26777 -60.57075 -0.107  0  0.409  0  0.302  0  0.463  0
338.20192 -60.53796  0.945  0  0.668  0  1.613  0  0.061 -1
338.21943 -60.54859 -1.474 -1  0.822  0  2.296 -1 99.999  9
338.20008 -60.54432 -0.025  0  0.172  0  0.147  0  0.816 -1
338.21974 -60.56667  0.202  0  0.073  0  0.275  0  1.014 -1
338.21872 -60.54245  0.216  0  0.157  0  0.373  0  0.756 -1
338.20083 -60.55901  1.059  0  0.567  0  1.625  0  0.016 -1
338.25293 -60.56721  0.366  0  0.341  0  0.708  0  0.670 -1
338.19775 -60.54685  0.300  0  0.094  0  0.395  0  1.001 -1
338.23123 -60.56595 -0.187  0  0.043  0 -0.144  0  0.140  0
338.19657 -60.54715  0.073  0  0.438  0  0.511  0  0.381  0
338.24636 -60.56816  0.724  0  0.234  0  0.957  0  0.070 -1
338.21587 -60.54467  0.298  0  0.340  0  0.639  0  0.000  0
338.20522 -60.54518  0.495  0  0.151  0  0.646  0  0.686 -1
338.23736 -60.56388  0.253  0  0.791  0  1.044  0  0.171 -1
338.23597 -60.57128  0.354  0  0.088  0  0.442  0  0.797 -1
338.21988 -60.57046  1.130  0  0.800  0  1.930  0 -0.321 -1
338.21107 -60.55399  0.032  0  0.007  0  0.039  0  0.833  0
338.21597 -60.53107 -0.051  0  0.210  0  0.159  0  1.129 -1
338.21349 -60.53161  0.533  0  0.595  0  1.128  0  0.569  0
338.19528 -60.56803  0.632  0  0.542  0  1.174  0 -0.573  0
338.24462 -60.57126  0.525  0  1.204  0  1.729  0 -0.269 -1
338.20681 -60.56425  1.898  0  0.732  0  2.629  0 -0.807 -1
338.24373 -60.56167  0.003  0  0.271  0  0.268  0  0.400  0
338.20661 -60.56325  0.055  0  0.558  0  0.613  0 -0.254  0
338.22217 -60.56796 -0.069  0 -0.074  0 -0.143  0  0.743  0
338.19480 -60.55953  0.507  0  0.266  0  0.773  0  0.365 -1
338.26425 -60.55536  1.024  0  0.444  0  1.468  0 -0.049 -1
338.19523 -60.55345  0.097  0 -0.003  0  0.093  0  1.134 -1
338.23332 -60.56661  0.433  0  0.670  0  1.103  0  0.126 -1
338.20868 -60.56080  0.189  0  0.102  0  0.291  0  1.280 -1
338.22965 -60.53583  0.115  0  0.199  0  0.314  0  0.624 -1
338.20875 -60.53518  0.174  0  0.094  0  0.269  0  1.157 -1
338.21302 -60.53295  0.139  0  0.704  0  0.843  0  0.162 -1
338.25776 -60.56963  0.669  0  0.391  0  1.061  0  0.095 -1
338.27068 -60.55616  0.679  0  0.779  0  1.459  0 -0.193 -1
338.19832 -60.54633  0.798  0  0.226  0  1.024  0  0.169 -1
338.27125 -60.56283 -0.207 -1  2.094  0  2.300 -1 99.999  9
338.19817 -60.56797  0.954  0  0.899  0  1.853  0 -0.474 -1
338.19424 -60.55447  0.061  0  0.191  0  0.251  0  0.188  0
338.23606 -60.55772 -0.180  0  0.289  0  0.109  0  0.567  0
338.26378 -60.55904  0.009  0  0.233  0  0.242  0  0.898 -1
338.23508 -60.56817 -0.025  0  0.647  0  0.622  0  0.509  0
338.22765 -60.54669  0.190  0  0.059  0  0.249  0  0.767 -1
338.21718 -60.52850  0.519  0  0.587  0  1.106  0 -0.348  0
338.19896 -60.52809  0.192  0  0.230  0  0.422  0  0.194  0
338.25795 -60.56392  0.673  0  0.672  0  1.345  0  0.123 -1
338.25365 -60.55227  0.704  0  0.276  0  0.980  0  0.164 -1
338.22826 -60.53558  0.606  0  0.595  0  1.201  0  0.074 -1
338.19504 -60.54841  0.771  0  0.254  0  1.025  0  0.330 -1
338.23402 -60.56992  0.072  0 -0.048  0  0.024  0  1.214 -1
338.20448 -60.54006  0.035  0  0.180  0  0.215  0  0.514  0
338.21680 -60.56826  0.092  0  0.611  0  0.704  0 -0.103  0
338.23414 -60.56674  0.010  0  0.095  0  0.105  0  1.185 -1
338.26079 -60.56601  0.330  0  0.330  0  0.660  0  0.939 -1
338.22318 -60.53307  1.111  0  0.329  0  1.440  0 -0.355 -1
338.20479 -60.56996  0.630  0  0.841  0  1.470  0  0.201 -1
338.20964 -60.54859  0.258  0  0.766  0  1.024  0  0.361 -1
338.24417 -60.56917 -1.503 -1  0.708  0  2.211 -1 99.999  9
338.22253 -60.52944  0.502  0  0.265  0  0.767  0 -0.030 -1
338.21760 -60.53979  0.292  0  0.134  0  0.427  0  0.859 -1
338.26527 -60.55553  0.704  0  0.457  0  1.161  0  0.088 -1
338.19482 -60.54955  0.817  0  0.756  0  1.573  0 -0.301 -1
338.27218 -60.55806 -0.073  0  0.380  0  0.307  0  0.185  0
338.22185 -60.53321  0.134  0  0.258  0  0.392  0  0.792  0
338.26894 -60.56120  0.091  0  0.155  0  0.246  0  0.878 -1
338.20185 -60.54738  0.393  0  0.612  0  1.005  0  0.114 -1
338.24447 -60.55753  0.817  0  0.452  0  1.269  0  0.037 -1
338.24786 -60.56843  0.040  0  0.068  0  0.108  0  0.823  0
338.20555 -60.56013  0.674  0  0.850  0  1.524  0 -0.036 -1
338.22571 -60.53483  0.019  0  0.073  0  0.092  0  0.572  0
338.22631 -60.53378  0.708  0  0.284  0  0.992  0  0.232 -1
338.20063 -60.53818  0.431  0  0.832  0  1.263  0 -0.145 -1
338.23745 -60.55972  0.480  0  0.579  0  1.059  0 -0.022  0
338.22971 -60.55974  0.195  0  0.929  0  1.124  0 -0.023 -1
338.19818 -60.53841 -1.585 -1  0.495  0  2.080 -1 99.999  9
338.21594 -60.56437  0.633  0  0.491  0  1.123  0 -0.006 -1
338.21002 -60.53216  0.582  0  0.306  0  0.888  0  0.314 -1
338.19335 -60.56832  0.371  0  0.454  0  0.825  0 -0.086  0
338.22920 -60.53824  1.291  0  0.952  0  2.243  0 -0.630 -1
338.21476 -60.56622  0.441  0  1.176  0  1.617  0 -0.384 -1
338.19790 -60.56148  0.301  0  0.011  0  0.313  0  4.471  0
338.23412 -60.55149  0.355  0  0.543  0  0.898  0 -0.641  0
338.22909 -60.56333  0.322  0  0.063  0  0.385  0  0.864 -1
338.25629 -60.57142  0.053  0  0.166  0  0.219  0  0.897 -1
338.21311 -60.56997 -0.027  0  0.189  0  0.163  0  0.463  0
338.22848 -60.55660  0.133  0  0.372  0  0.505  0  0.379  0
338.24278 -60.56569  0.173  0  0.665  0  0.839  0  0.310 -1
338.23920 -60.55370  0.694  0  0.617  0  1.311  0 -0.069 -1
338.26794 -60.56846  0.056  0  0.602  0  0.658  0  0.431  0
338.20431 -60.56518  0.069  0  0.210  0  0.278  0  0.416  0
338.23745 -60.55406  0.248  0  0.578  0  0.826  0  0.092  0
338.20502 -60.54640 -0.973 -1  1.189  0  2.163 -1 99.999  9
338.24610 -60.56492 -0.062  0 -0.100  0 -0.162  0  1.456 -1
338.22707 -60.53954  0.012  0  0.536  0  0.549  0 -0.011  0
